Commune,Numéro de voie,Complément et répétition du numéro de voie,Type et nom de la voie,Code postal,Identifiant de l'adresse sur la base adresse nationale (BAN) (facultatif),Bâtiment,Escalier,Etage,Numéro de porte ou d'appartement,Identifiant de lot,Numéro de déclaration du meublé,Nombre total de nuitées de location du 1er janvier 2023 au 31 décembre 2023,Nombre total de nuitées de location du 1er janvier 2024 au 31 décembre 2024,Nom du loueur,Si le local constitue la résidence principale du loueur,Si le local constitue la résidence secondaire du loueur
Paris,43,,rue de Rivoli,75001,,,,,,,7510152807624,90,50,Camille Blanc,non,oui # ID en Doublon
Paris,20,,rue de Montmartre,75002,,,,,,,7670338855335,110,65,Sophie Martin,oui,non # ID Inexistant
Paris,50,,rue de Montmartre,75002,,,,,,,7510129295317,110,65,Sophie Martin,oui,non # ID Inexistant
Paris,15,,avenue Montaigne,75008,,,,,,,7510182316839,150,90,Alice Roux,non,oui
Paris,43,,rue de Rivoli,75001,,,,,,,7510185062434,90,50,Camille Blanc,non,oui # ID en Doublon
Paris,730,,rue Lecourbe,75015,,,,,,,7510152842537,92,52,Sofia Gillet,non,oui
Paris,920,,rue de Javel,75015,,,,,,,7510196901980,148,88,Leo Jacques,oui,non
Paris,410,,rue de la Convention,75015,,,,,,,7510164359869,180,102,Sarah Fernandes,non,oui
Paris,180,,rue du Temple,75003,,,,,,,7510189752947,290,160,Gabriel Martin,non,oui
Paris,980,,boulevard de Grenelle,75015,,,,,,,7640163500521,112,68,Tom Louis,oui,non
Paris,24,,rue de Belleville,75020,,,,,,,7684692083723,80,40,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,90,,rue de Belleville,75020,,,,,,,7510120427064,140,80,Chloé Gillet,non,oui
Paris,430,,rue de la Croix Nivert,75015,,,,,,,7510142067154,112,67,Sofia Martinez,non,oui
Paris,21,,rue de Belleville,75020,,,,,,,7623751485626,70,30,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,18,,rue de Belleville,75020,,,,,,,7510106213850,80,40,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,520,,rue de Vaugirard,75015,,,,,,,7510126913355,122,75,Maxence Rolland,oui,non
Paris,870,,rue de la Croix Nivert,75015,,,,,,,7510149152565,120,72,Eva Lambert,non,oui
Paris,15,,avenue Montaigne,75008,,,,,,,XEUC1FSSQ5RE2,150,90,Alice Roux,non,oui
Paris,170,,rue de Vaugirard,75015,,,,,,,7510145318466,60,25,Clara Gerard,non,oui
Paris,360,,rue de Javel,75015,,,,,,,7510118605654,145,88,Leo Dupont,oui,non
Paris,50,,rue Montmartre,75002,,,,,,,7510143100250,120,70,Sophie Chevalier,oui,non
Paris,17,,rue de la Paix,75002,,,,,,,75532128804747,120,70,Paul Leblanc,oui,non # ID Inexistant
Paris,20,,rue de Montmartre,75002,,,,,,,7510197217214,110,65,Sophie Martin,oui,non # ID Inexistant
Paris,300,,rue du Commerce,75015,,,,,,,7510144240036,115,68,Enzo Leroy,oui,non
Paris,510,,rue de la Croix Nivert,75015,,,,,,,7510181990671,245,128,Eva Remy,non,oui
Paris,38,,rue de Montmartre,75002,,,,,,,75860025429467,110,65,Sophie Martin,oui,non # ID Inexistant
Paris,90,,rue de Belleville,75020,,,,,,,7510150005943,140,80,Chloé Gillet,non,oui
Paris,450,,rue Lecourbe,75015,,,,,,,389S48OFDNYO4,255,132,Anna Berge,non,oui
Paris,520,,rue de Vaugirard,75015,,,,,,,7510120051992,122,75,Maxence Rolland,oui,non
Paris,530,,rue Lecourbe,75015,,,,,,,7510100000039,188,108,Sofia Legrand,non,oui
Paris,290,,rue de Vaugirard,75015,,,,,,,7510137243482,240,125,Océane Dubois,non,oui
Paris,40,,rue de Rivoli,75001,,,,,,,7510148609009,110,60,Nathan Fabre,non,oui # ID en Doublon
Paris,250,,rue Oberkampf,75011,,,,,,,7696903094280,135,85,Léa Fournier,oui,non
Paris,39,,rue de Belleville,75020,,,,,,,7510128421576,70,30,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,12,,rue de Belleville,75020,,,,,,,OR0ZI9PTRGLWG,80,40,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,23,,rue de la Paix,75002,,,,,,,7510143149339,120,70,Paul Leblanc,oui,non # ID Inexistant
Paris,780,,rue de Vaugirard,75015,,,,,,,75505890139640,248,125,Mathis Chevalier,non,oui
Paris,42,,rue de Belleville,75020,,,,,,,7510157812923,80,40,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,860,,rue de Vaugirard,75015,,,,,,,7510145749340,238,122,Mathis Guillou,non,oui
Paris,700,,rue de Vaugirard,75015,,,,,,,75549650950632,228,115,Enzo Peltier,oui,non
Paris,80,,avenue des Ternes,75017,,,,,,,4ZGTV2C8EGJQD,250,130,Hugo Lambert,oui,non
Paris,510,,rue de la Croix Nivert,75015,,,,,,,7510188728450,245,128,Eva Remy,non,oui
Paris,510,,rue de la Croix Nivert,75015,,,,,,,7510133402748,245,128,Eva Remy,non,oui
Paris,39,,rue de Belleville,75020,,,,,,,7510173385646,70,30,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,160,,avenue Victor Hugo,75016,,,,,,,7510102331573,130,75,Adam Rousseau,oui,non
Paris,950,,rue de la Croix Nivert,75015,,,,,,,7510195766430,155,90,Eva Dufour,non,oui
Paris,25,,rue de Rivoli,75001,,,,,,,7510152847489,210,110,Sophie Chevalier,non,oui # ID en Doublon
Paris,780,,rue de Vaugirard,75015,,,,,,,7510103087202,248,125,Mathis Chevalier,non,oui
Paris,40,,avenue de l'Opéra,75009,,,,,,,7510173502858,100,60,Lucas Fournier,non,oui
Paris,630,,rue de la Croix Nivert,75015,,,,,,,7510195601561,72,39,Sofia Dupont,non,oui
Paris,930,,rue de Lourmel,75015,,,,,,,7510109442812,42,25,Lina Leroy,non,oui
Paris,750,,rue de Vaugirard,75015,,,,,,,7510145118182,272,148,Clémence Lemaire,non,oui
Paris,730,,rue Lecourbe,75015,,,,,,,7510180842643,92,52,Sofia Gillet,non,oui
Paris,370,,rue de Lourmel,75015,,,,,,,7510122916290,48,22,Lina Royer,non,oui
Paris,710,,rue de la Croix Nivert,75015,,,,,,,7510104906259,118,70,Eva Roussel,non,oui
Paris,480,,rue de Javel,75015,,,,,,,7510195033653,275,152,Mathis Olivier,non,oui
Paris,35,,rue de la Paix,75002,,,,,,,75547020676580,120,70,Paul Leblanc,oui,non # ID Inexistant
Paris,12,,rue de Belleville,75020,,,,,,,7510171267056,80,40,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,37,,rue de Rivoli,75001,,,,,,,7510123341341,130,70,Chloé Gillet,non,oui # ID en Doublon
Paris,19,,rue de Rivoli,75001,,,,,,,7510196894882,250,130,Julie Moreau,non,oui # ID en Doublon
Paris,330,,rue Lecourbe,75015,,,,,,,7510177690206,118,71,Agathe Gauthier,non,oui
Paris,310,,avenue de Versailles,75016,,,,,,,7510163928118,195,115,Jade Joly,non,oui
Paris,50,,rue de Montmartre,75002,,,,,,,7510137231555,110,65,Sophie Martin,oui,non # ID Inexistant
Paris,950,,rue de la Croix Nivert,75015,,,,,,,7510101278113,155,90,Eva Dufour,non,oui
Paris,32,,rue de Montmartre,75002,,,,,,,7510172648861,110,65,Sophie Martin,oui,non # ID Inexistant
Paris,41,,rue de la Paix,75002,,,,,,,7510171570513,120,70,Paul Leblanc,oui,non # ID Inexistant
Paris,760,,rue de Javel,75015,,,,,,,7510185526010,152,92,Leo Mercier,oui,non
Paris,190,,avenue de Wagram,75017,,,,,,,7510140039246,160,95,Inès Thomas,non,oui
Paris,5,,rue de la Paix,75002,,,,,,,7510153937968,280,150,Paul Bertrand,non,oui
Paris,290,,rue de Vaugirard,75015,,,,,,,7510139723125,240,125,Océane Dubois,non,oui
Paris,890,,rue Lecourbe,75015,,,,,,,7510104336168,95,55,Sofia David,non,oui
Paris,990,,rue de Vaugirard,75015,,,,,,,7510130750577,162,95,Clémence Aubry,non,oui
Paris,730,,rue Lecourbe,75015,,,,,,,7510191258092,92,52,Sofia Gillet,non,oui
Paris,19,,rue de Rivoli,75001,,,,,,,7510112382958,250,130,Julie Moreau,non,oui # ID en Doublon
Paris,130,,rue de la Pompe,75016,,,,,,,7510110103404,110,65,Léa Renard,oui,non
Paris,640,,rue de Vaugirard,75015,,,,,,,7510121450648,250,130,Lucas Bernard,non,oui
Paris,750,,rue de Vaugirard,75015,,,,,,,7510162419070,272,148,Clémence Lemaire,non,oui
Paris,180,,rue du Temple,75003,,,,,,,7510139883375,290,160,Gabriel Martin,non,oui
Paris,730,,rue Lecourbe,75015,,,,,,,7510103493166,92,52,Sofia Gillet,non,oui
Paris,33,,rue de Belleville,75020,,,,,,,7510125016676,70,30,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,830,,rue de Vaugirard,75015,,,,,,,7510153632210,298,170,Clémence Carpentier,non,oui
Paris,60,,boulevard Haussmann,75009,,,,,,,7675492884544,300,180,Antoine Garcia,non,oui
Paris,17,,rue de la Paix,75002,,,,,,,7510180285598,120,70,Paul Leblanc,oui,non # ID Inexistant
Paris,760,,rue de Javel,75015,,,,,,,75683332057061,152,92,Leo Mercier,oui,non
Paris,660,,boulevard de Grenelle,75015,,,,,,,7510120576334,58,32,Tom Moreau,oui,non
Paris,320,,rue de la Convention,75015,,,,,,,7510110880725,95,52,Ethan Brun,oui,non
Paris,510,,rue de la Croix Nivert,75015,,,,,,,7510164690067,245,128,Eva Remy,non,oui
Paris,310,,avenue de Versailles,75016,,,,,,,75436739061576,195,115,Jade Joly,non,oui
Paris,12,,rue de Belleville,75020,,,,,,,7510128207879,80,40,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,760,,rue de Javel,75015,,,,,,,7510105703128,152,92,Leo Mercier,oui,non
Paris,530,,rue Lecourbe,75015,,,,,,,7510143047840,188,108,Sofia Legrand,non,oui
Paris,490,,rue de Lourmel,75015,,,,,,,75247479639262,142,86,Lina Lamy,non,oui
Paris,41,,rue de la Paix,75002,,,,,,,7510144811275,120,70,Paul Leblanc,oui,non # ID Inexistant
Paris,170,,rue de Vaugirard,75015,,,,,,,7510195495869,60,25,Clara Gerard,non,oui
Paris,930,,rue de Lourmel,75015,,,,,,,75579470903264,42,25,Lina Leroy,non,oui
Paris,360,,rue de Javel,75015,,,,,,,7510128799590,145,88,Leo Dupont,oui,non
Paris,46,,rue de Rivoli,75001,,,,,,,7510147603542,70,40,Louis Clement,non,oui # ID en Doublon
Paris,290,,rue de Vaugirard,75015,,,,,,,7510113459114,240,125,Océane Dubois,non,oui
Paris,760,,rue de Javel,75015,,,,,,,7510196393300,152,92,Leo Mercier,oui,non
Paris,340,,boulevard de Grenelle,75015,,,,,,,7510196393300,65,33,Tom Giraud,non,oui
Paris,680,,rue de Javel,75015,,,,,,,7510178193386,158,95,Mathis Leroy,oui,non
Paris,380,,rue de Vaugirard,75015,,,,,,,7510165540369,285,155,Mathis Richard,non,oui
Paris,28,,rue de Rivoli,75001,,,,,,,7510144471128,190,100,Antoine Garcia,non,oui # ID en Doublon
Paris,970,,rue Lecourbe,75015,,,,,,,7510166428650,222,112,Sarah Robin,non,oui
Paris,680,,rue de Javel,75015,,,,,,,7510118836026,158,95,Mathis Leroy,oui,non
Paris,160,,avenue Victor Hugo,75016,,,,,,,7510149071829,130,75,Adam Rousseau,oui,non
Paris,14,,rue de Montmartre,75002,,,,,,,7510186938142,110,65,Sophie Martin,oui,non # ID Inexistant
Paris,240,,avenue de Saint-Ouen,75018,,,,,,,X99RG11DZR25K,260,135,Maxime Morel,non,oui
Paris,21,,rue de Belleville,75020,,,,,,,M2EFSDGQB22QG,70,30,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,31,,rue de Rivoli,75001,,,,,,,7510151649994,170,90,Manon Dupuis,non,oui # ID en Doublon
Paris,310,,avenue de Versailles,75016,,,,,,,LQ8USP6EYTK24,195,115,Jade Joly,non,oui
Paris,160,,avenue Victor Hugo,75016,,,,,,,7510190551560,130,75,Adam Rousseau,oui,non
Paris,710,,rue de la Croix Nivert,75015,,,,,,,7510171567723,118,70,Eva Roussel,non,oui
Paris,710,,rue de la Croix Nivert,75015,,,,,,,7510160686713,118,70,Eva Roussel,non,oui
Paris,48,,rue de Belleville,75020,,,,,,,7510140570385,80,40,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,480,,rue de Javel,75015,,,,,,,7601843474048,275,152,Mathis Olivier,non,oui
Paris,670,,rue de Vaugirard,75015,,,,,,,7510104387957,288,158,Chloé Jean,non,oui
Paris,48,,rue de Belleville,75020,,,,,,,75573457691670,80,40,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,37,,rue de Rivoli,75001,,,,,,,7510133923383,130,70,Chloé Gillet,non,oui # ID en Doublon
Paris,840,,rue de Javel,75015,,,,,,,7510101847910,168,100,Leo Philippe,oui,non
Paris,39,,rue de Belleville,75020,,,,,,,75325675618682,70,30,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,640,,rue de Vaugirard,75015,,,,,,,7510119239431,250,130,Lucas Bernard,non,oui
Paris,37,,rue de Rivoli,75001,,,,,,,7510117106633,130,70,Chloé Gillet,non,oui # ID en Doublon
Paris,640,,rue de Vaugirard,75015,,,,,,,7510170358437,250,130,Lucas Bernard,non,oui
Paris,420,,rue de Vaugirard,75015,,,,,,,7633123518995,98,58,Hugo Da Silva,oui,non
Paris,140,,rue de Rivoli,75001,,,,,,,7510108771381,70,30,Arthur Lemaire,non,oui
Paris,680,,rue de Javel,75015,,,,,,,7510114748238,158,95,Mathis Leroy,oui,non
Paris,580,,rue de Vaugirard,75015,,,,,,,7510139702411,235,120,Mathis Robin,non,oui
Paris,50,,rue de Montmartre,75002,,,,,,,75619133151853,110,65,Sophie Martin,oui,non # ID Inexistant
Paris,50,,rue de Montmartre,75002,,,,,,,7510133053071,110,65,Sophie Martin,oui,non # ID Inexistant
Paris,460,,boulevard de Grenelle,75015,,,,,,,7510157280333,138,82,Tom Guillot,oui,non
Paris,850,,rue de Lourmel,75015,,,,,,,7510130769608,58,30,Lina Perrier,non,oui
Paris,90,,rue de Belleville,75020,,,,,,,7510188052426,140,80,Chloé Gillet,non,oui
Paris,45,,rue de Belleville,75020,,,,,,,75330349833431,70,30,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,250,,rue Oberkampf,75011,,,,,,,7510137181985,135,85,Léa Fournier,oui,non
Paris,580,,rue de Vaugirard,75015,,,,,,,7510146128907,235,120,Mathis Robin,non,oui
Paris,320,,rue de la Convention,75015,,,,,,,CDUVIEU8GO2XP,95,52,Ethan Brun,oui,non
Paris,350,,rue de Vaugirard,75015,,,,,,,7510107930314,265,145,Clémence Lacroix,non,oui
Paris,590,,rue de la Croix Nivert,75015,,,,,,,7510197242290,128,78,Eva Meyer,non,oui
Paris,680,,rue de Javel,75015,,,,,,,7510159435238,158,95,Mathis Leroy,oui,non
Paris,41,,rue de la Paix,75002,,,,,,,7510171100036,120,70,Paul Leblanc,oui,non # ID Inexistant
Paris,230,,rue de Tolbiac,75013,,,,,,,7510130625106,85,45,Louise Durand,non,oui
Paris,5,,rue de la Paix,75002,,,,,,,7510191563366,280,150,Paul Bertrand,non,oui
Paris,630,,rue de la Croix Nivert,75015,,,,,,,7510120291640,72,39,Sofia Dupont,non,oui
Paris,710,,rue de la Croix Nivert,75015,,,,,,,WH4C5POZWQUOJ,118,70,Eva Roussel,non,oui
Paris,35,,rue de la Paix,75002,,,,,,,7510145217162,120,70,Paul Leblanc,oui,non # ID Inexistant
Paris,70,,rue de Rennes,75006,,,,,,,7510178573410,80,40,Manon Dupuis,non,oui
Paris,430,,rue de la Croix Nivert,75015,,,,,,,7510169593611,112,67,Sofia Martinez,non,oui
Paris,720,,rue de Vaugirard,75015,,,,,,,7510180451012,182,108,Maxence Legall,oui,non
Paris,380,,rue de Vaugirard,75015,,,,,,,7510189348100,285,155,Mathis Richard,non,oui
Paris,40,,rue de Rivoli,75001,,,,,,,7510165468142,110,60,Nathan Fabre,non,oui # ID en Doublon
Paris,29,,rue de la Paix,75002,,,,,,,7510165250449,120,70,Paul Leblanc,oui,non # ID Inexistant
Paris,15,,avenue Montaigne,75008,,,,,,,QC69KMD4ZCDMS,150,90,Alice Roux,non,oui
Paris,15,,avenue Montaigne,75008,,,,,,,78CVR6YOTU777,150,90,Alice Roux,non,oui
Paris,5,,rue de la Paix,75002,,,,,,,7611279615021,280,150,Paul Bertrand,non,oui
Paris,960,,rue de Vaugirard,75015,,,,,,,7510167044252,55,30,Maxence Germain,oui,non
Paris,950,,rue de la Croix Nivert,75015,,,,,,,75389886165196,155,90,Eva Dufour,non,oui
Paris,39,,rue de Belleville,75020,,,,,,,7510139741993,70,30,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,250,,rue Oberkampf,75011,,,,,,,7510121347548,135,85,Léa Fournier,oui,non
Paris,910,,rue de Vaugirard,75015,,,,,,,7510198256523,268,145,Clémence Fontaine,non,oui
Paris,670,,rue de Vaugirard,75015,,,,,,,7510132112338,288,158,Chloé Jean,non,oui
Paris,770,,rue de Lourmel,75015,,,,,,,7510114137336,52,27,Lina Dupin,non,oui
Paris,910,,rue de Vaugirard,75015,,,,,,,7510131156647,268,145,Clémence Fontaine,non,oui
Paris,650,,rue Lecourbe,75015,,,,,,,7658100829722,132,80,Anna Lucas,non,oui
Paris,100,,rue de Richelieu,75002,,,,,,,7510103144440,45,15,Nathan Fabre,oui,non
Paris,880,,rue de Vaugirard,75015,,,,,,,75674795002094,175,102,Maxence Le Roux,oui,non
Paris,30,,rue de Belleville,75020,,,,,,,7510175651128,80,40,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,130,,rue de la Pompe,75016,,,,,,,7637398942144,110,65,Léa Renard,oui,non
Paris,860,,rue de Vaugirard,75015,,,,,,,7510183619666,238,122,Mathis Guillou,non,oui
Paris,34,,rue de Rivoli,75001,,,,,,,7510133881322,150,80,Hugo Lambert,non,oui # ID en Doublon
Paris,19,,rue de Rivoli,75001,,,,,,,7510146477704,250,130,Julie Moreau,non,oui # ID en Doublon
Paris,630,,rue de la Croix Nivert,75015,,,,,,,1ZAHDNLEX8C2T,72,39,Sofia Dupont,non,oui
Paris,40,,avenue de l'Opéra,75009,,,,,,,7510182822881,100,60,Lucas Fournier,non,oui
Paris,540,,boulevard de Grenelle,75015,,,,,,,7510117602641,82,48,Tom Blanchard,oui,non
Paris,10,,rue de la Paix,75002,,,,,,,7510120370391,120,70,Paul Leblanc,oui,non # ID Inexistant
Paris,210,,rue Lafayette,75010,,,,,,,7510160658167,125,72,Charlotte Petit,non,oui
Paris,790,,rue de la Croix Nivert,75015,,,,,,,7510173069363,125,74,Eva Vincent,non,oui
Paris,720,,rue de Vaugirard,75015,,,,,,,H7L6S4PWGZI8B,182,108,Maxence Legall,oui,non
Paris,18,,rue de Belleville,75020,,,,,,,7510178573410,80,40,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,120,,rue du Faubourg Saint-Honoré,75008,,,,,,,75761020431197,90,50,Louis Clement,non,oui
Paris,18,,rue de Belleville,75020,,,,,,,7510142737313,80,40,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,70,,rue de Rennes,75006,,,,,,,7510125071064,80,40,Manon Dupuis,non,oui
Paris,800,,rue de Vaugirard,75015,,,,,,,7675922174769,178,105,Maxence Gaillard,oui,non
Paris,860,,rue de Vaugirard,75015,,,,,,,7510144807157,238,122,Mathis Guillou,non,oui
Paris,450,,rue Lecourbe,75015,,,,,,,7510155145317,255,132,Anna Berge,non,oui
Paris,15,,rue de Belleville,75020,,,,,,,7510137363860,70,30,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,17,,rue de la Paix,75002,,,,,,,7510130299133,120,70,Paul Leblanc,oui,non # ID Inexistant
Paris,140,,rue de Rivoli,75001,,,,,,,7510174002638,70,30,Arthur Lemaire,non,oui
Paris,100,,rue de Richelieu,75002,,,,,,,7510100241126,45,15,Nathan Fabre,oui,non
Paris,21,,rue de Belleville,75020,,,,,,,7510133951486,70,30,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,880,,rue de Vaugirard,75015,,,,,,,7510187932301,175,102,Maxence Le Roux,oui,non
Paris,130,,rue de la Pompe,75016,,,,,,,7510120263063,110,65,Léa Renard,oui,non
Paris,480,,rue de Javel,75015,,,,,,,Z841O54IWJSGB,275,152,Mathis Olivier,non,oui
Paris,950,,rue de la Croix Nivert,75015,,,,,,,7510120140468,155,90,Eva Dufour,non,oui
Paris,170,,rue de Vaugirard,75015,,,,,,,7672918788772,60,25,Clara Gerard,non,oui
Paris,330,,rue Lecourbe,75015,,,,,,,7510147781792,118,71,Agathe Gauthier,non,oui
Paris,21,,rue de Belleville,75020,,,,,,,7510169420330,70,30,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,22,,rue de Rivoli,75001,,,,,,,7510190034910,230,120,Lucas Fournier,non,oui # ID en Doublon
Paris,390,,rue de la Croix Nivert,75015,,,,,,,75355475955570,155,92,Eva Garnier,non,oui
Paris,300,,rue du Commerce,75015,,,,,,,7510188105670,115,68,Enzo Leroy,oui,non
Paris,33,,rue de Belleville,75020,,,,,,,7510167555208,70,30,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,11,,rue de Rivoli,75001,,,,,,,7510102729804,300,180,Paul Bertrand,non,oui # ID en Doublon
Paris,240,,avenue de Saint-Ouen,75018,,,,,,,7510121791598,260,135,Maxime Morel,non,oui
Paris,790,,rue de la Croix Nivert,75015,,,,,,,7510147654775,125,74,Eva Vincent,non,oui
Paris,35,,rue de la Paix,75002,,,,,,,7510122335048,120,70,Paul Leblanc,oui,non # ID Inexistant
Paris,410,,rue de la Convention,75015,,,,,,,7510124416135,180,102,Sarah Fernandes,non,oui
Paris,41,,rue de la Paix,75002,,,,,,,7510188863390,120,70,Paul Leblanc,oui,non # ID Inexistant
Paris,790,,rue de la Croix Nivert,75015,,,,,,,7510139444389,125,74,Eva Vincent,non,oui
Paris,510,,rue de la Croix Nivert,75015,,,,,,,7510143320728,245,128,Eva Remy,non,oui
Paris,900,,boulevard de Grenelle,75015,,,,,,,7510136483631,110,62,Tom Michel,oui,non
Paris,27,,rue de Belleville,75020,,,,,,,PE0O0T944YNXN,70,30,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,36,,rue de Belleville,75020,,,,,,,7510150316717,80,40,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,970,,rue Lecourbe,75015,,,,,,,7510138497353,222,112,Sarah Robin,non,oui
Paris,280,,avenue Jean Jaurès,75019,,,,,,,7510132215840,75,38,Théo Caron,oui,non
Paris,37,,rue de Rivoli,75001,,,,,,,7510195701312,130,70,Chloé Gillet,non,oui # ID en Doublon
Paris,210,,rue Lafayette,75010,,,,,,,7510119098740,125,72,Charlotte Petit,non,oui
Paris,770,,rue de Lourmel,75015,,,,,,,7510143006791,52,27,Lina Dupin,non,oui
Paris,17,,rue de la Paix,75002,,,,,,,75333505334289,120,70,Paul Leblanc,oui,non # ID Inexistant
Paris,270,,rue de Belleville,75019,,,,,,,7510192516008,175,100,Manon Lefevre,non,oui
Paris,650,,rue Lecourbe,75015,,,,,,,7510111511076,132,80,Anna Lucas,non,oui
Paris,32,,rue de Montmartre,75002,,,,,,,75934447639392,110,65,Sophie Martin,oui,non # ID Inexistant
Paris,70,,rue de Rennes,75006,,,,,,,21G55RKWLKQ1Q,80,40,Manon Dupuis,non,oui
Paris,18,,rue de Belleville,75020,,,,,,,7510151532220,80,40,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,120,,rue du Faubourg Saint-Honoré,75008,,,,,,,7510145116188,90,50,Louis Clement,non,oui
Paris,32,,rue de Montmartre,75002,,,,,,,7510139264229,110,65,Sophie Martin,oui,non # ID Inexistant
Paris,100,,rue de Richelieu,75002,,,,,,,7510104130609,45,15,Nathan Fabre,oui,non
Paris,570,,rue de Lourmel,75015,,,,,,,7510124430292,55,29,Lina Guerin,non,oui
Paris,23,,rue de la Paix,75002,,,,,,,7510122868605,120,70,Paul Leblanc,oui,non # ID Inexistant
Paris,43,,rue de Rivoli,75001,,,,,,,7510191126403,90,50,Camille Blanc,non,oui # ID en Doublon
Paris,110,,avenue des Champs-Élysées,75008,,,,,,,7510101994394,190,110,Camille Blanc,non,oui
Paris,740,,boulevard de Grenelle,75015,,,,,,,7510165207749,105,60,Tom Berger,oui,non
Paris,5,,rue de la Paix,75002,,,,,,,7510125974673,280,150,Paul Bertrand,non,oui
Paris,26,,rue de Montmartre,75002,,,,,,,7510137084466,110,65,Sophie Martin,oui,non # ID Inexistant
Paris,620,,rue de Vaugirard,75015,,,,,,,75929384743044,108,63,Hugo Thomas,oui,non
Paris,570,,rue de Lourmel,75015,,,,,,,7510195775546,55,29,Lina Guerin,non,oui
Paris,900,,boulevard de Grenelle,75015,,,,,,,75270831165578,110,62,Tom Michel,oui,non
Paris,650,,rue Lecourbe,75015,,,,,,,7510153946585,132,80,Anna Lucas,non,oui
Paris,45,,rue de Belleville,75020,,,,,,,7510172665516,70,30,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,510,,rue de la Croix Nivert,75015,,,,,,,7656340729296,245,128,Eva Remy,non,oui
Paris,410,,rue de la Convention,75015,,,,,,,7510172752600,180,102,Sarah Fernandes,non,oui
Paris,230,,rue de Tolbiac,75013,,,,,,,7510130359728,85,45,Louise Durand,non,oui
Paris,770,,rue de Lourmel,75015,,,,,,,7510180341440,52,27,Lina Dupin,non,oui
Paris,800,,rue de Vaugirard,75015,,,,,,,7510155673057,178,105,Maxence Gaillard,oui,non
Paris,780,,rue de Vaugirard,75015,,,,,,,7510116592964,248,125,Mathis Chevalier,non,oui
Paris,730,,rue Lecourbe,75015,,,,,,,75416094933862,92,52,Sofia Gillet,non,oui
Paris,700,,rue de Vaugirard,75015,,,,,,,75485834068000,228,115,Enzo Peltier,oui,non
Paris,320,,rue de la Convention,75015,,,,,,,7510196301554,95,52,Ethan Brun,oui,non
Paris,600,,rue de Vaugirard,75015,,,,,,,7510164619775,172,105,Maxence Benard,oui,non
Paris,36,,rue de Belleville,75020,,,,,,,7510169128752,80,40,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,280,,avenue Jean Jaurès,75019,,,,,,,7510183315917,75,38,Théo Caron,oui,non
Paris,110,,avenue des Champs-Élysées,75008,,,,,,,7510146296253,190,110,Camille Blanc,non,oui
Paris,930,,rue de Lourmel,75015,,,,,,,7510111967193,42,25,Lina Leroy,non,oui
Paris,37,,rue de Rivoli,75001,,,,,,,7510147673220,130,70,Chloé Gillet,non,oui # ID en Doublon
Paris,16,,rue de Rivoli,75001,,,,,,,7510185209106,270,140,Thomas Leclerc,non,oui # ID en Doublon
Paris,29,,rue de la Paix,75002,,,,,,,7510121574805,120,70,Paul Leblanc,oui,non # ID Inexistant
Paris,600,,rue de Vaugirard,75015,,,,,,,7510133006596,172,105,Maxence Benard,oui,non
Paris,60,,boulevard Haussmann,75009,,,,,,,7510180951710,300,180,Antoine Garcia,non,oui
Paris,500,,rue de Vaugirard,75015,,,,,,,EC2UJZAWW6691,68,36,Enzo Aubert,non,oui
Paris,140,,rue de Rivoli,75001,,,,,,,7510190867218,70,30,Arthur Lemaire,non,oui
Paris,820,,boulevard de Grenelle,75015,,,,,,,7510140176888,115,65,Tom Leclerc,oui,non
