ad_num_voie,ad_rep,ad_voie,ad_cp,ad_ban,ad_bat,ad_esc,ad_etage,ad_num_app,ad_lot,id_num,nuit_t1,nuit_n-1,nom_loueur,res_ppale
120,,rue du Faubourg Saint-Honoré,75008,,,,6.0,,,7510175846033,80,45,Louis Clement,n
590,,rue de la Croix Nivert,75015,,,,2.0,,,7510120588085,125,75,Eva Meyer,y
230,,rue de Tolbiac,75013,,,,2.0,,,7510179161894,80,42,Louise Durand,y
690,,rue de Lourmel,75015,,,,3.0,,,7510172486032,60,33,Lina Barbier,y
370,,rue de Lourmel,75015,,,,4.0,,,7510168959461,45,24,Lina Royer,y
920,,rue de Javel,75015,,,,7.0,,,7510184831350,145,85,Leo Jacques,n
310,,avenue de Versailles,75016,,,,4.0,,,75558330790608,190,112,Jade Joly,y
26,,rue de Belleville,75020,,,,,,,7510198540157,80,40,Julie Bernard,n # ID Inexistant et Arrondissement Erroné
730,,rue Lecourbe,75015,,,,4.0,,,7510111959682,90,50,Sofia Gillet,y
32,,rue de Belleville,75020,,,,,,,23YCOLWINL028,80,40,Julie Bernard,n # ID Inexistant et Arrondissement Erroné
900,,boulevard de Grenelle,75015,,,,6.0,,,7510135155620,105,60,Tom Michel,n
520,,rue de Vaugirard,75015,,,,5.0,,,AGKE6UIA1YKG1,120,72,Maxence Rolland,n
30,,rue de Rivoli,75001,,,,,,,75475417419462,150,80,Antoine Garcia,y # ID en Doublon
22,,rue de la Paix,75002,,,,,,,7510128655513,110,65,Sophie Martin,y # ID Inexistant
580,,rue de Vaugirard,75015,,,,5.0,,,7510155865346,230,120,Mathis Robin,n
30,,rue de Rivoli,75001,,,,,,,7510118687077,150,80,Antoine Garcia,y # ID en Doublon
15,,rue de Rivoli,75001,,,,,,,7510128255965,250,130,Alice Roux,y # ID en Doublon
180,,rue du Temple,75003,,,,6.0,,,7510120612591,280,155,Gabriel Martin,y
840,,rue de Javel,75015,,,,6.0,,,75686056794768,165,98,Leo Philippe,n
830,,rue de Vaugirard,75015,,,,2.0,,,5XLL6QFBXWBBK,295,170,Clémence Carpentier,y
870,,rue de la Croix Nivert,75015,,,,3.0,,,7510100667401,115,68,Eva Lambert,y
410,,rue de la Convention,75015,,,,2.0,,,7510177228457,175,100,Sarah Fernandes,y
690,,rue de Lourmel,75015,,,,3.0,,,SF9WG5YX0OW49,60,33,Lina Barbier,y
50,,rue Montmartre,75002,,,,2.0,,,7510108443526,110,65,Sophie Chevalier,n
610,,rue de la Convention,75015,,,,4.0,,,7510183378451,90,52,Sarah Rodrigues,y
15,,avenue Montaigne,75008,,,,4.0,,,DMCRQLB9UXQTC,140,80,Alice Roux,y
590,,rue de la Croix Nivert,75015,,,,2.0,,,7510104605489,125,75,Eva Meyer,y
420,,rue de Vaugirard,75015,,,,6.0,,,7510119274460,95,55,Hugo Da Silva,n
41,,rue de Belleville,75020,,,,,,,7510188467318,70,30,Julie Bernard,n # ID Inexistant et Arrondissement Erroné
510,,rue de la Croix Nivert,75015,,,,3.0,,,7510156904694,240,125,Eva Remy,y
410,,rue de la Convention,75015,,,,2.0,,,7510148627296,175,100,Sarah Fernandes,y
710,,rue de la Croix Nivert,75015,,,,2.0,,,7678425615551,115,70,Eva Roussel,y
70,,rue de Rennes,75006,,,,4.0,,,KOY5NEO0I6LGS,70,30,Manon Dupuis,n
370,,rue de Lourmel,75015,,,,4.0,,,7510112603302,45,24,Lina Royer,y
130,,rue de la Pompe,75016,,,,4.0,,,4ZHVM5HM4GYEO,100,60,Léa Renard,y
420,,rue de Vaugirard,75015,,,,6.0,,,7510111481416,95,55,Hugo Da Silva,n
5,,rue de la Paix,75002,,,,2.0,,,7510109245417,250,130,Paul Bertrand,y
810,,rue Lecourbe,75015,,,,3.0,,,7510143759834,85,48,Sarah Guillaume,y
38,,rue de Belleville,75020,,,,,,,7510114937370,80,40,Julie Bernard,n # ID Inexistant et Arrondissement Erroné
610,,rue de la Convention,75015,,,,4.0,,,7510133100970,90,52,Sarah Rodrigues,y
130,,rue de la Pompe,75016,,,,4.0,,,7510190955142,100,60,Léa Renard,y
80,,avenue des Ternes,75017,,,,7.0,,,7510177112770,240,125,Hugo Lambert,y
18,,rue de Rivoli,75001,,,,,,,7675505403683,230,120,Thomas Leclerc,y # ID en Doublon
42,,rue de Rivoli,75001,,,,,,,7510114693496,70,40,Nathan Fabre,y # ID en Doublon
46,,rue de la Paix,75002,,,,,,,7510161634439,110,65,Sophie Martin,y # ID Inexistant
46,,rue de la Paix,75002,,,,,,,7510178398025,110,65,Sophie Martin,y # ID Inexistant
700,,rue de Vaugirard,75015,,,,5.0,,,7510128491498,225,115,Enzo Peltier,n
900,,boulevard de Grenelle,75015,,,,6.0,,,7510115226946,105,60,Tom Michel,n
43,,rue de la Paix,75002,,,,,,,7510195435863,120,70,Paul Leblanc,y # ID Inexistant
220,,boulevard Voltaire,75011,,,,5.0,,,7510148386689,180,105,Valentin Robert,n
590,,rue de la Croix Nivert,75015,,,,2.0,,,7510193791986,125,75,Eva Meyer,y
760,,rue de Javel,75015,,,,5.0,,,7510129542533,150,90,Leo Mercier,n
12,,rue de Rivoli,75001,,,,,,,75280795292729,270,140,Paul Bertrand,y # ID en Doublon
25,,rue de la Paix,75002,,,,,,,7510199979332,120,70,Paul Leblanc,y # ID Inexistant
510,,rue de la Croix Nivert,75015,,,,3.0,,,7510165009185,240,125,Eva Remy,y
500,,rue de Vaugirard,75015,,,,7.0,,,7510163508847,65,35,Enzo Aubert,n
14,,rue de Belleville,75020,,,,,,,7510197150723,80,40,Julie Bernard,n # ID Inexistant et Arrondissement Erroné
15,,avenue Montaigne,75008,,,,4.0,,,I68UAHANB6VLQ,140,80,Alice Roux,y
49,,rue de la Paix,75002,,,,,,,4B7HQ6CHLJ1PB,120,70,Paul Leblanc,y # ID Inexistant
38,,rue de Belleville,75020,,,,,,,7510166910221,80,40,Julie Bernard,n # ID Inexistant et Arrondissement Erroné
42,,rue de Rivoli,75001,,,,,,,7510183053484,70,40,Nathan Fabre,y # ID en Doublon
14,,rue de Belleville,75020,,,,,,,75313104833341,80,40,Julie Bernard,n # ID Inexistant et Arrondissement Erroné
690,,rue de Lourmel,75015,,,,3.0,,,BDLG2N01ELTG8,60,33,Lina Barbier,y
240,,avenue de Saint-Ouen,75018,,,,6.0,,,7510179316698,250,130,Maxime Morel,y
400,,rue de Vaugirard,75015,,,,5.0,,,DQ5X1WMRHKN3V,50,26,Maxence Faure,n
320,,rue de la Convention,75015,,,,7.0,,,7510100723321,90,50,Ethan Brun,n
560,,rue de Javel,75015,,,,7.0,,,7510100000010,160,95,Leo Arnaud,n
30,,rue de Rivoli,75001,,,,,,,7510181222164,150,80,Antoine Garcia,y # ID en Doublon
690,,rue de Lourmel,75015,,,,3.0,,,7510170622243,60,33,Lina Barbier,y
400,,rue de Vaugirard,75015,,,,5.0,,,75631896495339,50,26,Maxence Faure,n
960,,rue de Vaugirard,75015,,,,6.0,,,7510157286210,50,28,Maxence Germain,n
230,,rue de Tolbiac,75013,,,,2.0,,,YWZWJZRZP1U4W,80,42,Louise Durand,y
170,,rue de Vaugirard,75015,,,,2.0,,,7510113263543,50,25,Clara Gerard,n
660,,boulevard de Grenelle,75015,,,,6.0,,,7510106405451,55,30,Tom Moreau,n
180,,rue du Temple,75003,,,,6.0,,,75594979955817,280,155,Gabriel Martin,y
320,,rue de la Convention,75015,,,,7.0,,,7510117434921,90,50,Ethan Brun,n
430,,rue de la Croix Nivert,75015,,,,4.0,,,7510121206552,110,65,Sofia Martinez,y
380,,rue de Vaugirard,75015,,,,7.0,,,7510164182105,275,150,Mathis Richard,y
320,,rue de la Convention,75015,,,,7.0,,,7510127020516,90,50,Ethan Brun,n
120,,rue du Faubourg Saint-Honoré,75008,,,,6.0,,,75616611610682,80,45,Louis Clement,n
50,,rue de Belleville,75020,,,,,,,7510113977264,80,40,Julie Bernard,n # ID Inexistant et Arrondissement Erronés
120,,rue du Faubourg Saint-Honoré,75008,,,,6.0,,,7510189186374,80,45,Louis Clement,n
550,,rue de Vaugirard,75015,,,,4.0,,,7510129845388,290,160,Clémence Clement,y
14,,rue de Belleville,75020,,,,,,,7510195028826,80,40,Julie Bernard,n # ID Inexistant et Arrondissement Erroné
50,,rue de Belleville,75020,,,,,,,7510102023675,80,40,Julie Bernard,n # ID Inexistant et Arrondissement Erronés
40,,rue de la Paix,75002,,,,,,,7510154063100,110,65,Sophie Martin,y # ID Inexistant
820,,boulevard de Grenelle,75015,,,,5.0,,,7510128516270,110,62,Tom Leclerc,n
44,,rue de Belleville,75020,,,,,,,7510153625173,80,40,Julie Bernard,n # ID Inexistant et Arrondissement Erroné
300,,rue du Commerce,75015,,,,6.0,,,W7OORHYH93BEM,110,65,Enzo Leroy,n
880,,rue de Vaugirard,75015,,,,5.0,,,75247605257113,170,100,Maxence Le Roux,n
370,,rue de Lourmel,75015,,,,4.0,,,7510162762252,45,24,Lina Royer,y
430,,rue de la Croix Nivert,75015,,,,4.0,,,7510128026185,110,65,Sofia Martinez,y
220,,boulevard Voltaire,75011,,,,5.0,,,7510118055755,180,105,Valentin Robert,n
790,,rue de la Croix Nivert,75015,,,,4.0,,,7510140317341,120,72,Eva Vincent,y
15,,rue de Rivoli,75001,,,,,,,75741247975328,250,130,Alice Roux,y # ID en Doublon
210,,rue Lafayette,75010,,,,3.0,,,7510166741766,120,72,Charlotte Petit,y
350,,rue de Vaugirard,75015,,,,2.0,,,7510171177405,255,132,Clémence Lacroix,y
11,,rue de Belleville,75020,,,,,,,7510154717731,70,30,Julie Bernard,n # ID Inexistant et Arrondissement Erroné
50,,rue de Belleville,75020,,,,,,,7510145007721,80,40,Julie Bernard,n # ID Inexistant et Arrondissement Erronés
540,,boulevard de Grenelle,75015,,,,6.0,,,75784050595179,80,45,Tom Blanchard,y
510,,rue de la Croix Nivert,75015,,,,3.0,,,75910322969518,240,125,Eva Remy,y
510,,rue de la Croix Nivert,75015,,,,3.0,,,7510154166179,240,125,Eva Remy,y
140,,rue de Rivoli,75001,,,,7.0,,,7510133613142,60,35,Arthur Lemaire,n
180,,rue du Temple,75003,,,,6.0,,,XRWQG2SK1VKD3,280,155,Gabriel Martin,y
500,,rue de Vaugirard,75015,,,,7.0,,,7510176485615,65,35,Enzo Aubert,n
610,,rue de la Convention,75015,,,,4.0,,,7510181135341,90,52,Sarah Rodrigues,y
29,,rue de Belleville,75020,,,,,,,7510142250148,70,30,Julie Bernard,n # ID Inexistant et Arrondissement Erroné
870,,rue de la Croix Nivert,75015,,,,3.0,,,FVJ8RJD730LMI,115,68,Eva Lambert,y
44,,rue de Belleville,75020,,,,,,,7510128774437,80,40,Julie Bernard,n # ID Inexistant et Arrondissement Erroné
38,,rue de Belleville,75020,,,,,,,7510100892658,80,40,Julie Bernard,n # ID Inexistant et Arrondissement Erroné
390,,rue de la Croix Nivert,75015,,,,3.0,,,7510126100932,145,85,Eva Garnier,y
690,,rue de Lourmel,75015,,,,3.0,,,75350445495067,60,33,Lina Barbier,y
840,,rue de Javel,75015,,,,6.0,,,7510150251738,165,98,Leo Philippe,n
780,,rue de Vaugirard,75015,,,,6.0,,,7510129893245,245,125,Mathis Chevalier,y
290,,rue de Vaugirard,75015,,,,2.0,,,7510165757488,230,120,Océane Dubois,y
5,,rue de la Paix,75002,,,,2.0,,,7510131482580,250,130,Paul Bertrand,y
250,,rue Oberkampf,75011,,,,4.0,,,7510131362254,125,75,Léa Fournier,y
570,,rue de Lourmel,75015,,,,3.0,,,7510100000095,50,28,Lina Guerin,y
770,,rue de Lourmel,75015,,,,2.0,,,7510154455504,50,26,Lina Dupin,y
990,,rue de Vaugirard,75015,,,,3.0,,,75668712701459,160,95,Clémence Aubry,y
38,,rue de Belleville,75020,,,,,,,7620868573221,80,40,Julie Bernard,n # ID Inexistant et Arrondissement Erroné
22,,rue de la Paix,75002,,,,,,,75260935304842,110,65,Sophie Martin,y # ID Inexistant
50,,rue de Belleville,75020,,,,,,,SM3AOXCJNB69Z,80,40,Julie Bernard,n # ID Inexistant et Arrondissement Erronés
630,,rue de la Croix Nivert,75015,,,,3.0,,,75861137456080,70,38,Sofia Dupont,y
49,,rue de la Paix,75002,,,,,,,7510186329682,120,70,Paul Leblanc,y # ID Inexistant
640,,rue de Vaugirard,75015,,,,5.0,,,7510169650579,245,128,Lucas Bernard,n
24,,rue de Rivoli,75001,,,,,,,7510185968312,190,100,Lucas Fournier,y # ID en Doublon
810,,rue Lecourbe,75015,,,,3.0,,,7629552051515,85,48,Sarah Guillaume,y
36,,rue de Rivoli,75001,,,,,,,7510172067719,110,60,Hugo Lambert,y # ID en Doublon
270,,rue de Belleville,75019,,,,3.0,,,7510197043212,165,98,Manon Lefevre,y
41,,rue de Belleville,75020,,,,,,,7674231126717,70,30,Julie Bernard,n # ID Inexistant et Arrondissement Erroné
150,,boulevard Saint-Germain,75006,,,,3.0,,,AW559E29ZSN9V,260,135,Emma Picard,y
960,,rue de Vaugirard,75015,,,,6.0,,,7510186924493,50,28,Maxence Germain,n
170,,rue de Vaugirard,75015,,,,2.0,,,7603136157306,50,25,Clara Gerard,n
170,,rue de Vaugirard,75015,,,,2.0,,,BNPOKJRZFMI0K,50,25,Clara Gerard,n
430,,rue de la Croix Nivert,75015,,,,4.0,,,7510131109922,110,65,Sofia Martinez,y
690,,rue de Lourmel,75015,,,,3.0,,,7510183147736,60,33,Lina Barbier,y
950,,rue de la Croix Nivert,75015,,,,2.0,,,75269513213520,150,90,Eva Dufour,y
560,,rue de Javel,75015,,,,7.0,,,7510104788456,160,95,Leo Arnaud,n
90,,rue de Belleville,75020,,,,3.0,,,7510164070745,130,75,Chloé Gillet,n
410,,rue de la Convention,75015,,,,2.0,,,7510117400817,175,100,Sarah Fernandes,y
690,,rue de Lourmel,75015,,,,3.0,,,7510165856617,60,33,Lina Barbier,y
600,,rue de Vaugirard,75015,,,,6.0,,,7622111332751,170,102,Maxence Benard,y
49,,rue de la Paix,75002,,,,,,,X47FN3I3HE2FM,120,70,Paul Leblanc,y # ID Inexistant
30,,rue de Rivoli,75001,,,,,,,7510156549393,150,80,Antoine Garcia,y # ID en Doublon
140,,rue de Rivoli,75001,,,,7.0,,,7510103693819,60,35,Arthur Lemaire,n
46,,rue de la Paix,75002,,,,,,,7510101992859,110,65,Sophie Martin,y # ID Inexistant
890,,rue Lecourbe,75015,,,,2.0,,,7510134919900,90,55,Sofia David,y
20,,rue de Belleville,75020,,,,,,,7510148468798,80,40,Julie Bernard,n # ID Inexistant et Arrondissement Erroné
810,,rue Lecourbe,75015,,,,3.0,,,7510119525138,85,48,Sarah Guillaume,y
950,,rue de la Croix Nivert,75015,,,,2.0,,,7510151847621,150,90,Eva Dufour,y
830,,rue de Vaugirard,75015,,,,2.0,,,7510183636572,295,170,Clémence Carpentier,y
490,,rue de Lourmel,75015,,,,4.0,,,7510109613909,140,85,Lina Lamy,y
470,,rue de Vaugirard,75015,,,,2.0,,,7604992787162,55,30,Chloé Lecomte,y
550,,rue de Vaugirard,75015,,,,4.0,,,7510107959254,290,160,Clémence Clement,y
570,,rue de Lourmel,75015,,,,3.0,,,7510100000004,50,28,Lina Guerin,y
250,,rue Oberkampf,75011,,,,4.0,,,NZZ4YG3WYMN7M,125,75,Léa Fournier,y
50,,rue Montmartre,75002,,,,2.0,,,7510164569637,110,65,Sophie Chevalier,n
18,,rue de Rivoli,75001,,,,,,,7510100000061,230,120,Thomas Leclerc,y # ID en Doublon
240,,avenue de Saint-Ouen,75018,,,,6.0,,,7510106652521,250,130,Maxime Morel,y
16,,rue de la Paix,75002,,,,,,,8PVJOAL5M8JQ9,110,65,Sophie Martin,y # ID Inexistant
710,,rue de la Croix Nivert,75015,,,,2.0,,,7510114449909,115,70,Eva Roussel,y
35,,rue de Belleville,75020,,,,,,,7618577594949,70,30,Julie Bernard,n # ID Inexistant et Arrondissement Erroné
17,,rue de Belleville,75020,,,,,,,75478400618850,70,30,Julie Bernard,n # ID Inexistant et Arrondissement Erroné
690,,rue de Lourmel,75015,,,,3.0,,,7510127639710,60,33,Lina Barbier,y
730,,rue Lecourbe,75015,,,,4.0,,,7510173159152,90,50,Sofia Gillet,y
610,,rue de la Convention,75015,,,,4.0,,,7510157067770,90,52,Sarah Rodrigues,y
46,,rue de la Paix,75002,,,,,,,7510119205440,110,65,Sophie Martin,y # ID Inexistant
40,,avenue de l'Opéra,75009,,,,5.0,,,75411989516001,90,50,Lucas Fournier,y
50,,rue de Belleville,75020,,,,,,,7510100377280,80,40,Julie Bernard,n # ID Inexistant et Arrondissement Erronés
240,,avenue de Saint-Ouen,75018,,,,6.0,,,7510116093162,250,130,Maxime Morel,y
830,,rue de Vaugirard,75015,,,,2.0,,,7510140756569,295,170,Clémence Carpentier,y
46,,rue de la Paix,75002,,,,,,,7510196796042,110,65,Sophie Martin,y # ID Inexistant
760,,rue de Javel,75015,,,,5.0,,,7510144249284,150,90,Leo Mercier,n
790,,rue de la Croix Nivert,75015,,,,4.0,,,7510171610791,120,72,Eva Vincent,y
27,,rue de Rivoli,75001,,,,,,,7510195375579,170,90,Sophie Chevalier,y # ID en Doublon
610,,rue de la Convention,75015,,,,4.0,,,I3DBNQ67Z6CJW,90,52,Sarah Rodrigues,y
760,,rue de Javel,75015,,,,5.0,,,7510166260731,150,90,Leo Mercier,n
250,,rue Oberkampf,75011,,,,4.0,,,7510106049531,125,75,Léa Fournier,y
37,,rue de la Paix,75002,,,,,,,75291443025138,120,70,Paul Leblanc,y # ID Inexistant
37,,rue de la Paix,75002,,,,,,,7510197300864,120,70,Paul Leblanc,y # ID Inexistant
20,,rue du Louvre,75001,,,,1.0,,,7510187403110,45,15,Thomas Leclerc,n
35,,rue de Belleville,75020,,,,,,,7510145758267,70,30,Julie Bernard,n # ID Inexistant et Arrondissement Erroné
340,,boulevard de Grenelle,75015,,,,5.0,,,YAV9TZVBHXL1H,60,32,Tom Giraud,n
31,,rue de la Paix,75002,,,,,,,FYAELNT7YFN3T,120,70,Paul Leblanc,y # ID Inexistant
800,,rue de Vaugirard,75015,,,,7.0,,,CWXMSVGWJDMBH,175,102,Maxence Gaillard,n
34,,rue de la Paix,75002,,,,,,,7510152418623,110,65,Sophie Martin,y # ID Inexistant
620,,rue de Vaugirard,75015,,,,7.0,,,75705308148817,105,60,Hugo Thomas,n
790,,rue de la Croix Nivert,75015,,,,4.0,,,7510144908542,120,72,Eva Vincent,y
46,,rue de la Paix,75002,,,,,,,7510128974912,110,65,Sophie Martin,y # ID Inexistant
860,,rue de Vaugirard,75015,,,,7.0,,,THNE8GFH2FZC1,235,120,Mathis Guillou,n
16,,rue de la Paix,75002,,,,,,,75216091621051,110,65,Sophie Martin,y # ID Inexistant
50,,rue de Belleville,75020,,,,,,,7510133184534,80,40,Julie Bernard,n # ID Inexistant et Arrondissement Erronés
35,,rue de Belleville,75020,,,,,,,7510172210801,70,30,Julie Bernard,n # ID Inexistant et Arrondissement Erroné
970,,rue Lecourbe,75015,,,,4.0,,,SQQ02WJ3XVQ6X,220,112,Sarah Robin,y
780,,rue de Vaugirard,75015,,,,6.0,,,7510119821266,245,125,Mathis Chevalier,y
530,,rue Lecourbe,75015,,,,2.0,,,7510189926889,185,105,Sofia Legrand,y
24,,rue de Rivoli,75001,,,,,,,75467702278461,190,100,Lucas Fournier,y # ID en Doublon
860,,rue de Vaugirard,75015,,,,7.0,,,7510121557507,235,120,Mathis Guillou,n
710,,rue de la Croix Nivert,75015,,,,2.0,,,7510108457900,115,70,Eva Roussel,y
38,,rue de Belleville,75020,,,,,,,7510117955704,80,40,Julie Bernard,n # ID Inexistant et Arrondissement Erroné
22,,rue de la Paix,75002,,,,,,,7510146809942,110,65,Sophie Martin,y # ID Inexistant
380,,rue de Vaugirard,75015,,,,7.0,,,7510178327299,275,150,Mathis Richard,y
670,,rue de Vaugirard,75015,,,,4.0,,,75968833854248,285,155,Chloé Jean,y
15,,avenue Montaigne,75008,,,,4.0,,,75372397154579,140,80,Alice Roux,y
12,,rue de Rivoli,75001,,,,,,,7510149817847,270,140,Paul Bertrand,y # ID en Doublon
38,,rue de Belleville,75020,,,,,,,7662295864197,80,40,Julie Bernard,n # ID Inexistant et Arrondissement Erroné
41,,rue de Belleville,75020,,,,,,,7510191467523,70,30,Julie Bernard,n # ID Inexistant et Arrondissement Erroné
46,,rue de la Paix,75002,,,,,,,7510114956020,110,65,Sophie Martin,y # ID Inexistant
130,,rue de la Pompe,75016,,,,4.0,,,7510106693171,100,60,Léa Renard,y
830,,rue de Vaugirard,75015,,,,2.0,,,7510190938181,295,170,Clémence Carpentier,y
340,,boulevard de Grenelle,75015,,,,5.0,,,75906310745901,60,32,Tom Giraud,n
11,,rue de Belleville,75020,,,,,,,7510170557603,70,30,Julie Bernard,n # ID Inexistant et Arrondissement Erroné
590,,rue de la Croix Nivert,75015,,,,2.0,,,7510159051691,125,75,Eva Meyer,y
34,,rue de la Paix,75002,,,,,,,7510156191029,110,65,Sophie Martin,y # ID Inexistant
32,,rue de Belleville,75020,,,,,,,7510144471028,80,40,Julie Bernard,n # ID Inexistant et Arrondissement Erroné
440,,rue de Vaugirard,75015,,,,7.0,,,7510154159822,75,40,Lucas Dupuy,n
20,,rue de Belleville,75020,,,,,,,7510117505325,80,40,Julie Bernard,n # ID Inexistant et Arrondissement Erroné
700,,rue de Vaugirard,75015,,,,5.0,,,7510158829539,225,115,Enzo Peltier,n
790,,rue de la Croix Nivert,75015,,,,4.0,,,7510155320278,120,72,Eva Vincent,y
300,,rue du Commerce,75015,,,,6.0,,,7510195042944,110,65,Enzo Leroy,n
120,,rue du Faubourg Saint-Honoré,75008,,,,6.0,,,75974472982837,80,45,Louis Clement,n
410,,rue de la Convention,75015,,,,2.0,,,7510105054642,175,100,Sarah Fernandes,y
880,,rue de Vaugirard,75015,,,,5.0,,,7510154271643,170,100,Maxence Le Roux,n
330,,rue Lecourbe,75015,,,,3.0,,,7510120582922,115,68,Agathe Gauthier,y
490,,rue de Lourmel,75015,,,,4.0,,,7510148648689,140,85,Lina Lamy,y
210,,rue Lafayette,75010,,,,3.0,,,7510129353650,120,72,Charlotte Petit,y
180,,rue du Temple,75003,,,,6.0,,,A72U34N3D06F9,280,155,Gabriel Martin,y
150,,boulevard Saint-Germain,75006,,,,3.0,,,7510173436451,260,135,Emma Picard,y
23,,rue de Belleville,75020,,,,,,,7510156110872,70,30,Julie Bernard,n # ID Inexistant et Arrondissement Erroné
320,,rue de la Convention,75015,,,,7.0,,,7510181135341,90,50,Ethan Brun,n
36,,rue de Rivoli,75001,,,,,,,7510111461960,110,60,Hugo Lambert,y # ID en Doublon
110,,avenue des Champs-Élysées,75008,,,,2.0,,,7510147935645,180,102,Camille Blanc,y
140,,rue de Rivoli,75001,,,,7.0,,,7510172790906,60,35,Arthur Lemaire,n
810,,rue Lecourbe,75015,,,,3.0,,,7510152907785,85,48,Sarah Guillaume,y
470,,rue de Vaugirard,75015,,,,2.0,,,75708674423507,55,30,Chloé Lecomte,y
470,,rue de Vaugirard,75015,,,,2.0,,,RIXPBEXAVTBBH,55,30,Chloé Lecomte,y
18,,rue de Rivoli,75001,,,,,,,7510195701312,230,120,Thomas Leclerc,y # ID en Doublon
980,,boulevard de Grenelle,75015,,,,7.0,,,7510113625662,110,68,Tom Louis,n
39,,rue de Rivoli,75001,,,,,,,7510169512985,90,50,Chloé Gillet,y # ID en Doublon
17,,rue de Belleville,75020,,,,,,,7606660809583,70,30,Julie Bernard,n # ID Inexistant et Arrondissement Erroné
520,,rue de Vaugirard,75015,,,,5.0,,,7510108752336,120,72,Maxence Rolland,n
38,,rue de Belleville,75020,,,,,,,75451283949167,80,40,Julie Bernard,n # ID Inexistant et Arrondissement Erroné
640,,rue de Vaugirard,75015,,,,5.0,,,7510103065459,245,128,Lucas Bernard,n
20,,rue de Belleville,75020,,,,,,,7510121783354,80,40,Julie Bernard,n # ID Inexistant et Arrondissement Erroné
630,,rue de la Croix Nivert,75015,,,,3.0,,,7510189563226,70,38,Sofia Dupont,y
230,,rue de Tolbiac,75013,,,,2.0,,,7510176857174,80,42,Louise Durand,y
430,,rue de la Croix Nivert,75015,,,,4.0,,,0HD1LIU9NOTDD,110,65,Sofia Martinez,y
720,,rue de Vaugirard,75015,,,,6.0,,,7510195762604,180,105,Maxence Legall,y
46,,rue de la Paix,75002,,,,,,,7510164751771,110,65,Sophie Martin,y # ID Inexistant
790,,rue de la Croix Nivert,75015,,,,4.0,,,7510191026038,120,72,Eva Vincent,y
80,,avenue des Ternes,75017,,,,7.0,,,75727080161315,240,125,Hugo Lambert,y
130,,rue de la Pompe,75016,,,,4.0,,,NHR37P23MHS2G,100,60,Léa Renard,y
160,,avenue Victor Hugo,75016,,,,5.0,,,7601785747793,120,70,Adam Rousseau,n
550,,rue de Vaugirard,75015,,,,4.0,,,23TJ69RC12K3L,290,160,Clémence Clement,y
38,,rue de Belleville,75020,,,,,,,7510199690799,80,40,Julie Bernard,n # ID Inexistant et Arrondissement Erroné
120,,rue du Faubourg Saint-Honoré,75008,,,,6.0,,,7510178327299,80,45,Louis Clement,n
12,,rue de Rivoli,75001,,,,,,,75314717704999,270,140,Paul Bertrand,y # ID en Doublon
660,,boulevard de Grenelle,75015,,,,6.0,,,7510154930736,55,30,Tom Moreau,n
370,,rue de Lourmel,75015,,,,4.0,,,7510176880206,45,24,Lina Royer,y
28,,rue de la Paix,75002,,,,,,,7665943462188,110,65,Sophie Martin,y # ID Inexistant
11,,rue de Belleville,75020,,,,,,,7510148857114,70,30,Julie Bernard,n # ID Inexistant et Arrondissement Erroné
930,,rue de Lourmel,75015,,,,3.0,,,7510147034288,40,22,Lina Leroy,y
510,,rue de la Croix Nivert,75015,,,,3.0,,,9WQQD01JOCGM4,240,125,Eva Remy,y
660,,boulevard de Grenelle,75015,,,,6.0,,,7510141289445,55,30,Tom Moreau,n
560,,rue de Javel,75015,,,,7.0,,,7602427464244,160,95,Leo Arnaud,n
640,,rue de Vaugirard,75015,,,,5.0,,,1TQM5LTBJSZTF,245,128,Lucas Bernard,n
47,,rue de Belleville,75020,,,,,,,7510192065518,70,30,Julie Bernard,n # ID Inexistant et Arrondissement Erroné
28,,rue de la Paix,75002,,,,,,,7510159571446,110,65,Sophie Martin,y # ID Inexistant
280,,avenue Jean Jaurès,75019,,,,5.0,,,7510192536188,70,35,Théo Caron,y
550,,rue de Vaugirard,75015,,,,4.0,,,7510139400125,290,160,Clémence Clement,y
810,,rue Lecourbe,75015,,,,3.0,,,7510155319876,85,48,Sarah Guillaume,y
530,,rue Lecourbe,75015,,,,2.0,,,7510193484274,185,105,Sofia Legrand,y
700,,rue de Vaugirard,75015,,,,5.0,,,7510120598048,225,115,Enzo Peltier,n
770,,rue de Lourmel,75015,,,,2.0,,,7510132127491,50,26,Lina Dupin,y
40,,avenue de l'Opéra,75009,,,,5.0,,,75520176335141,90,50,Lucas Fournier,y
250,,rue Oberkampf,75011,,,,4.0,,,7510164712038,125,75,Léa Fournier,y
24,,rue de Rivoli,75001,,,,,,,7510140721028,190,100,Lucas Fournier,y # ID en Doublon
800,,rue de Vaugirard,75015,,,,7.0,,,7510123075870,175,102,Maxence Gaillard,n
400,,rue de Vaugirard,75015,,,,5.0,,,7510138126844,50,26,Maxence Faure,n
32,,rue de Belleville,75020,,,,,,,7UKDCNFMZLPUK,80,40,Julie Bernard,n # ID Inexistant et Arrondissement Erroné
710,,rue de la Croix Nivert,75015,,,,2.0,,,7510175841675,115,70,Eva Roussel,y
510,,rue de la Croix Nivert,75015,,,,3.0,,,7510143477859,240,125,Eva Remy,y
720,,rue de Vaugirard,75015,,,,6.0,,,7510176889562,180,105,Maxence Legall,y
